"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"45","2017-11-19T09:46:20.000+0000","JBRJ","RB","RB00168387","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. PENNINGTON","1994-01-01T00:00:00.000+0000",NA,NA,NA,"L.A. MATTOS ; J.L. HAGE  & H.S. BRITO",1980,10,17,"brazil","bahia","ilheus","FAZ.  JAIRÍ  .  KM  5  DA  ROD  .  OLIVENÇÃ  /  UNA  ,  LADO  DIRETIO  .  REGIÃO  DE  MATA  LITÔRANEA.",NA,NA,"ARVOREZINHA  . 3 M  . FRUTOS IMATUROS MARRONS","urn:catalog:JBRJ:RB:168387",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"46","2007-03-15T11:12:54.000+0000","K","Herbarium","K000187863","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","Pennington, ex num cit.",NA,NA,"1199",NA,"Mattos Silva, L.A.; Hage, J.L.; Brito, H.S.",1980,10,17,"brazil",NA,"ilheus","Fazenda Jairi, km 5 da rodovia Olivença-Una, lado direito",NA,NA,NA,"http://specimens.kew.org/herbarium/K000187863",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,NA,NA,NA,"centroide mpo (no state)"
"47","2009-07-31T07:04:00.000+0000","MO","MO","2848956","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R.T. Pennington","2002-01-01T00:00:00.000+0000",NA,"Eiten 8440",NA,"George Eiten|Liene T. Eiten",1968,8,30,"brazil","mato grosso",NA,"Serra do Roncador. Município de Barra do Garcas: 257 km. along new road NNE of village of Xavantina. (3.3 km. due SSE of Royal Society-Royal Geographic Society Base Camp. Along path R-3. Cerrado open scrub. (Area of 10 km. radius around Base Camp is situated on crest of the Serra do Roncador, a gently-sloped divide between Xingu draingage (via Rio Suiá Micu) to west and Araguáia drainage (via Rio das Mortes) to east. The yet undissected few-km. wide crest is flat or gently rolling with a few low lateritic scarps adn ridges. Brook valleys with very gentle to moderately steep slopes. Base Camp area is exactly at climatic boundary between Amazonian forest region and central Brazil ""cerrado"" region (savanna sens. lat.). North-western half of area is covered with the outer edge of the continuous Amazonian forest, here a slightly semideciduous dry mesophytic forest 15-18 m. tall on the upland, taller along the seasonally dry brooks. Southeastern half of area has, on the upland, xeromorphic semideciduous cerrado, in the form of medium-tall open scrub or tree-and-scrub woodland, with evergreen gallery forests 20-30 m. tall along the permanent brooks. Usually a band of seasonally marshy grassy campo, a few meters to a few tens of meters wide, borders the gallery forests, separating them from the cerrado, but where the campo is lacking, the cerrado grades directly into gallery forest through a narrow band of its arboreal form, ""cerradão"". The campos usually have scattered circular groves of cerrado scrub several meters in diameter on slightly raised soil, each with a termite mound. On the upland the cerrado region grades into the continuous dry forest region through a few km. wide ecotone of cerradão. Underlying rock is various kinds of sandstone, giving rise to slightly clayey fine-sandy deep latosols, sterile and reddish or yellowish-tan with almost no humus on upland under cerrado, and dark red with more clay under dry forest. In restricted areas under cerrado, small later",-51.75,-12.85,NA,"urn:catalog:MO:Tropicos:2848956","http://www.tropicos.org/Specimen/2848956","Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,NA,-12.85,-51.75,"original coordinates"
"48",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","33914","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"20",NA,"M. P. M. de Lima",NA,NA,NA,"brazil","bahia","ilheus","Entre os Kms 5-8 da estrada Olivença/Maruim.",NA,NA,"Ambiente: Restinga arbórea e arbustiva. Habito: Arbusto, ca. 3m.","BRA:CEPLAC:CEPEC:0000033914",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"49",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","21206","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"872",NA,"L. A. M. Silva",NA,NA,NA,"brazil","bahia","santa cruz cabralia","Estrada que liga Santa Cruz Cabrália ao povoado de Santo André, numa extensão de aprox. 3Km.",-39.016667,-16.25,"Ambiente: Restinga. Solo arenoso. Habito: Árvore, 8m. X 20cm.","BRA:CEPLAC:CEPEC:0000021206",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3034,-16.25,-39.016667,"original coordinates"
"50",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","54946","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"3815",NA,"A. M. de Carvalho",NA,NA,NA,"brazil","bahia","una","55Km na estr. Ilheus/Una.",NA,NA,"Ambiente: Restinga Arborea. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000054946",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3186,-15.224128,-15.224128,"centroide mpo"
"51",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","19192","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","178",NA,"A. M. de Carvalho",NA,NA,NA,"brazil","bahia","marau","Rod. BR-030, trecho Porto de Campinhos/Maraú, KM 11.",NA,NA,"Ambiente: Restinga. Habito: Arbusto, aprox. 2m.","BRA:CEPLAC:CEPEC:0000019192",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3329,-14.151743,-14.151743,"centroide mpo"
"52",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","55628","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","217",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","marau","Km 20 da Rod. Marau/Porto de Campinhos.",-39.016667,-13.966667,"Ambiente: Restinga. Solo arenoso. Habito: Arbusto, 3m.","BRA:CEPLAC:CEPEC:0000055628",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3329,-13.966667,-39.016667,"original coordinates"
"53",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","37530","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"11102",NA,"G. Martinelli",NA,NA,NA,"brazil","bahia","ilheus","Kms. 7 a 10 estr. Olivenca/Maruim.",NA,NA,"Ambiente: Restinga Arborea. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000037530",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"54",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","134751","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. de O. Perdiz",NA,NA,"160",NA,"V. D. Lacerda",NA,NA,NA,"brazil","bahia","itacare","Campo Cheiroso.",-39.039722,-14.380556,"Ambiente: Vegetação herbáceo-arbustiva. Habito: Arbusto, ca. 2m.","BRA:CEPLAC:CEPEC:0000134751",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3305,-14.380556,-39.039722,"original coordinates"
"55",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","23375","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","622",NA,"A. M. de Carvalho",NA,NA,NA,"brazil","bahia","ilheus","Rod. Ilheus/Canavieiras, Km 33 da.",NA,NA,"Ambiente: Restinga arboreo arbustiva. Habito: Arvorezinha, ca. 4m.","BRA:CEPLAC:CEPEC:0000023375",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"56",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","36268","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","1877",NA,"L. A. M. Silva",NA,NA,NA,"brazil","bahia","ilheus","Faz. Guanabara (junto à Fa. Barra do Manguinho). Ramal com entrada Km 10 Rod. Ilheus/Olivença, a dir., 4Km a W da Rod..",NA,NA,"Ambiente: Mata estragada. Solo arenoso a silico-argiloso. Habito: Árvore, 3,5m.","BRA:CEPLAC:CEPEC:0000036268",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"57",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","36364","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"50011",NA,"A. Gentry",NA,NA,NA,"brazil","bahia","ilheus","Ca. Km 10 da Rod. Pontal/Olivença.",-39.033333,-14.833333,"Ambiente: Restinga. Habito: Árvore, 8m.","BRA:CEPLAC:CEPEC:0000036364",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.833333,-39.033333,"original coordinates"
"58",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","94145","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","W. W. Thomas",NA,NA,"586",NA,"J. G. Jardim",NA,NA,NA,"brazil","bahia","ilheus","Olivença. Ca. 0,5Km d centro, na estrada para Una, Ca. 0,5Km da estrada.",NA,NA,"Ambiente: Restinga aberta. Solo arenoso. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000094145",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"59",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22485","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","1199",NA,"L. A. M. Silva",NA,NA,NA,"brazil","bahia","ilheus","Faz. Jairi. Km 5 da Rod.Olivença/Una, a direita.",NA,NA,"Ambiente: Mata litoranea, estragada por extratores da fibra da piaçava. Solo silico-argiloso. Habito: Arvorezinha, 3m.","BRA:CEPLAC:CEPEC:0000022485",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"60",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","56116","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"184",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","ilheus","Ao S de Olivenca.",-39.016667,-14.95,"Ambiente: Restinga. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000056116",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.95,-39.016667,"original coordinates"
"61",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","49518","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"3308",NA,"A. M. de Carvalho",NA,NA,NA,"brazil","bahia","ilheus","7Km na estr. Olivenca/Vila Brasil.",NA,NA,"Ambiente: Mata Costeira. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000049518",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"62",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","56117","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","185",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","ilheus","Ao S de Olivença.",-39.016667,-14.95,"Ambiente: Transição de restinga arbustiva para arborea. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000056117",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.95,-39.016667,"original coordinates"
"63",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","45378","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","2547",NA,"A. M. de Carvalho",NA,NA,NA,"brazil","bahia","ilheus","Ca. 9Km na estrada Olivença/Maruim.",NA,NA,"Ambiente: Campos e Matas de restinga. Habito: Arbusto, ca. 3m.","BRA:CEPLAC:CEPEC:0000045378",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"64",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22134","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","J. G. Jardim",NA,NA,"1134",NA,"L. A. M. Silva",NA,NA,NA,"brazil","bahia","ilheus","Faz. Barra do Manguinho.ramal c/ entr. Km 12 Rod. Pontal/Olivença, a direita. Área de piaçava, 3Km ao Oeste da entrada.",NA,NA,"Ambiente: Capoeira. Solo arenoso. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000022134",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"65",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","55626","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,NA,"216",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","marau","Km 20 Rod. Marau/Porto de Campinhos.",-39.016667,-13.966667,"Ambiente: Restinga. Solo arenoso umido. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000055626",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3329,-13.966667,-39.016667,"original coordinates"
"66",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","55649","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","232",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","una","Km 42 da Rod. Olivença/Una, 0,5Km da Rod. Para Pedras.",-39.1,-15.166667,"Ambiente: Vegetação disturbada (originaria da restinga arborea). Habito: Árvore, 4m X 4cm.","BRA:CEPLAC:CEPEC:0000055649",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3186,-15.166667,-39.1,"original coordinates"
"67",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","55650","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","233",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","una","KM 42 Rod. Olivença/Una, ca. 0.5Km da Rod. para Pedras, lado da Rod.",-39.1,-15.166667,"Ambiente: Vegetação disturbada (originária da restinga arborea). Habito: Árvore, 5m X 6cm","BRA:CEPLAC:CEPEC:0000055650",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3186,-15.166667,-39.1,"original coordinates"
"68",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","55647","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","229",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","ilheus","Ao S de Olivença.",-39.016667,-14.95,"Ambiente: Transição de restinga arbustiva para arborea. Habito: Arbusto ou pequena árvore","BRA:CEPLAC:CEPEC:0000055647",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.95,-39.016667,"original coordinates"
"69",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","28953","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington","0001-04-06T00:00:00.000+0000",NA,"1393",NA,"L. A. M. Silva",NA,NA,NA,"brazil","bahia","ilheus","Faz. Barra do Manguinho. Ramal com entrada Km 10 Rod. Pontal/Olivença, a direita, 3Km a W.",NA,NA,"Ambiente: Capoeirão, estragada por extratores de fibras da piaçava. Solo arenoso a silico-argiloso. Habito: Arbusto, 2,5-3m.","BRA:CEPLAC:CEPEC:0000028953",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.766458,-14.766458,"centroide mpo"
"70",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","56114","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","181",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","ilheus","Km 6 a direita da Rod. Olivença/Maruim.",-39.016667,-14.95,"Ambiente: Restinga arborea. Habito: Árvore, 7m X 6cm.","BRA:CEPLAC:CEPEC:0000056114",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.95,-39.016667,"original coordinates"
"71",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","56135","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","R. T. Pennington",NA,"PARATYPE","197",NA,"R. T. Pennington",NA,NA,NA,"brazil","bahia","ilheus","Ca. 3Km ao N de Olivença, Rod. para Pontal, junção à esquerda aprox. 1Km acima da trilha, ca. 200m acima da rampa.",-39.016667,-14.95,"Ambiente: Restinga arbustiva. Habito: Arbusto, 2,5m.","BRA:CEPLAC:CEPEC:0000056135",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.95,-39.016667,"original coordinates"
"72",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","68837","Andira carvalhoi R.T.Penn. & H.C.Lima","Fabaceae","Andira","carvalhoi","R.T.Penn. & H.C.Lima","H. C. Lima",NA,NA,"10950",NA,"W. W. Thomas",NA,NA,NA,"brazil","bahia","ilheus","8.9Km SW de Olivença na Rod. p/ Maruim (fora da Rod. p/ Vila Brasil). Obs. : Frutos separdos.",-39.039167,-14.993611,"Ambiente: Restinga e Mata baixa de restinga. Habito: Arbusto ou peq. árvore, 1.5-3m.","BRA:CEPLAC:CEPEC:0000068837",NA,"Andira carvalhoi R.T.Penn. & H.C.Lima",NA,NA,NA,3250,-14.993611,-39.039167,"original coordinates"
