"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"61",NA,"US","Botany","3594826","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"s.n.","S. S. Silva",1989,6,26,"Brazil","Manaus",NA,"Ca. 90 Km N de Manaus, distrito Agropecuário da Suframa, Rodovia BR 174, Km 72, depois 6 Km oeste da BR, Fazenda Dimona",-60.08,-2.32,NA,"http://n2t.net/ark:/65665/353a94332-8e5c-4544-a2cc-52ba8081c6a9",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"65","2009-07-24T16:00:00.000+0000","MO","MO","2856677","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","William R. Anderson","1994-01-01T00:00:00.000+0000",NA,"Cid Ferreira 9729","C.A. Cid Ferreira",1987,11,30,"Brazil","Pará",NA,"Mun. Oriximiná, 18 km de Cachoeira Porteira na Br 163, acesso ao Perimetral Norte. Área do futuro reservatório hidrelétrico. Mata de terra firme, solo argiloso.",-57,0.95,NA,"urn:catalog:MO:Tropicos:2856677","http://www.tropicos.org/Specimen/2856677","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"66",NA,"NY","NY","1802297","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"6714","C. A. Cid Ferreira",1986,3,11,"Brazil","Amazonas",NA,"Canteiro de Obras da Hidrelétrica de Balbina, 8km da Vila Residencial Atroari, margem esq. dp Rio Uatumã.",-59.4767,-1.9192,NA,"04860e2a-de76-477c-9602-c56de8b451f6",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"67","2009-11-16T09:40:00.000+0000","MO","MO","3073899","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","W.R. Anderson","1995-01-01T00:00:00.000+0000",NA,"Cid Ferreira 6714","C.A. Cid Ferreira|et al.",1986,3,11,"Brazil","Amazonas",NA,"Mpio Pres Figueredo, AM. Caneiro de obras da Hidreletrica de Balvina, 8 km da Vila Residencial Atroari, margem esq. do Rio Uatumã. Mata terra firme, solo areno-argiloso.",-59,-1,NA,"urn:catalog:MO:Tropicos:3073899","http://www.tropicos.org/Specimen/3073899","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"68","2009-11-16T09:40:00.000+0000","MO","MO","3073894","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","W.R. Anderson","1995-01-01T00:00:00.000+0000",NA,"Cid Ferreira 7635","C.A. Cid Ferreira|et al.",1986,8,9,"Brazil","Amazonas",NA,"Mpio de Oriximina, BR 163, Estrada que da acesso a Perimentral Norte, a 14 km de Cachoeira Porteira. Mata de terra firme, solo argiloso.",NA,NA,NA,"urn:catalog:MO:Tropicos:3073894","http://www.tropicos.org/Specimen/3073894","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"69",NA,"NY","NY","1802296","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"7635","C. A. Cid Ferreira",1986,8,9,"Brazil","Pará",NA,"BR-163, Estrada que dá acesso a Perimetral Norte, a 14km de Cachoeira Porteira.",-56.9844,-0.9731,NA,"83eac02b-9d4c-460b-af38-787fb0bfb0bc",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"70","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","192136","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Anderson, W.R.","1994-01-01T00:00:00.000+0000",NA,"1301105","Martins, HJ",1983,5,26,"Brazil","Amazonas",NA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da SUFRAMA, Rodovia BR-174, Km 64  depois 23 Km Leste na ZF 3, Fazenda Esteio",-59.85,-2.383333,NA,"urn:catalog:inpa:herbarium:98565",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"71",NA,"NY","NY","1802289","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"s.n.","H. J. Martins",1983,5,26,"Brazil","Amazonas",NA,"Manaus.  Distrito Agropecuário da SUFRAMA Rodovia BR-174, km 64, depois 7 km Leste na ZF-3, Fazenda Esteio,. Reserva nº 1301.",-59.986585,-2.390061,NA,"cc62c222-20ec-4bd6-a14c-aac1cc33061f",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"72",NA,"Faculdade São Lucas (FSL)","HFSL","4713","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Vicentini, A.","1996-10-18T00:00:00.000+0000",NA,"333","Nascimento, J.R. do",1977,1,10,"Brazil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26, Levantamento Florestal R-K 12-5-1",0,0,"Árvore de 8 m de altura x 3 cm de diâmetro; capoeira de terra firme, solo argiloso; material estéril. ; DE","BRA:FSL:HFSL:0000004713",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"73","2012-04-06T11:57:00.000+0000","MO","MO","2858508","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","William R. Anderson","1994-01-01T00:00:00.000+0000",NA,"Santos 63","M.R. dos Santos",1977,2,18,"Brazil","Amazonas",NA,"Rio NEgro, Rio Jauaperi, Estiráo Tacuera. Mata, terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:2858508","http://www.tropicos.org/Specimen/2858508","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"74",NA,"Instituto de Botânica, IBT","SP","445312","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Elias, SI","2001-01-01T00:00:00.000+0000",NA,"162","Spada, J",1973,1,25,"Brazil","Espírito Santo","Linhares","Reserva Natural da Vale do Rio Doce, Próximo a Estrada X-1 Talhão 301",0,0,NA,"BRA:IBt:SP:0000445312",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"76",NA,"NY","NY","1802288","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"9111","W. A. Rodrigues",1973,4,NA,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, perto da EstaÃ§Ã£o MeteorÃ³logia.",-59.928188,-2.95487,NA,"f630d8da-72ed-4267-be64-ae1e81ea3033",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"77",NA,"NY","NY","1802295","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"1046","M. F. da Silva",1972,11,NA,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, atrÃ¡s da EstaÃ§Ã£o MetereolÃ³gica (I-230)",-59.928188,-2.95487,NA,"18276437-2a46-4bc7-935b-f2209f8e6ebf",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"78","2008-05-27T22:02:00.000+0000","MO","MO","2856890","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","W.R. Anderson","1994-01-01T00:00:00.000+0000",NA,"Rodrigues 8676","William A. Rodrigues",1970,1,27,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara km 120, margem esquerda.",NA,NA,NA,"urn:catalog:MO:Tropicos:2856890","http://www.tropicos.org/Specimen/2856890","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"79",NA,"MBM","MBM","183024","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Anderson, WR",NA,NA,"s.n.","Silva, SS da",NA,NA,NA,"Brazil","Amazonas","Manaus","Distrito Agropecuário da SUFRAMA",0,0,NA,"BRA:MBM:MBM:0000183024",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
