"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"71",NA,"Universidade Federal de Sergipe, UFS","ASE","7667","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"1538","F. França; E. Melo; C. Correia; Silva, A; R. Ribeiro",1996,1,28,"Brazil","Bahia","Itatim","Morro do Agenor, A 280 - 410m de altitude.",-39,-12,"Árvore. 3. m. Folhas fortemente convoluta discolores. Botões esverdeados.; Árvore. 3. m. Folhas fortemente convoluta discolores. Botões esverdeados.","BRA:UFS:ASE:0000007667","Barnebya harleyi W.R.Anderson & B.Gates"
"74",NA,"Cenargen","CEN","42490","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"1538","Flávio França",1996,1,28,"Brazil","Ba","ITATIM","Morro do Agenor.",-39.76667,-12.7,"Altitude entre 280 - 410 m. Folhas fortemente convoluta discolores. Botões esverdeados. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (22206). Feira de Santana - Bahia.","BRA:Cenargen:CEN:0000042490","Barnebya harleyi W.R.Anderson & B.Gates"
"75",NA,"UFRPE","PEUFR","38745","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"1477","E. Melo; F. França; C. Correia; R. Ribeiro",1996,2,25,"Brazil","Bahia","Itatim","Morro do Agenor",-39.766667,-12.716667,"Arbusto com ramos escandentes. Folhas discolores. Flores com pétalas amarelas; anteras abertas brancas; filetes verdes, glândulas do cálice amarelas","BRA:UFRPE:PEUFR:0000038745","Barnebya harleyi W.R.Anderson & B.Gates"
"80",NA,"Cenargen","CEN","42376","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"1477","Efigênia de Melo",1996,2,25,"Brazil","Ba","ITATIM","Morro do Agenor.",-39.76667,-12.71667,"Altitude entre 310 - 430 m.Folhas discolores. Flores com pétalas amarelas, anteras abertas brancas, filetes verdes, glândula do cálice amarelas. Arbusto com ramos escandentes. Doação do Herbário da Un","BRA:Cenargen:CEN:0000042376","Barnebya harleyi W.R.Anderson & B.Gates"
"84",NA,"IPA","IPA","63741","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"1544","Melo, E.; França, F.; Correia, C.; Ribeiro, R.; França, F.; Correia, C.; Ribeiro, R.",1996,3,31,"Brazil","Bahia","Itatim","Morro do Agenor, mata da base do Incelberg.",-39.7,-12.716667,"Árvore 5m. Frutos imaturos verde-claro.","BRA:IPA:IPA:0000063741","Barnebya harleyi W.R.Anderson & B.Gates"
"86",NA,"Cenargen","CEN","42391","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"1544","Efigênia de Melo",1996,3,31,"Brazil","Ba","ITATIM","Morro do Agenor.",-39.7,-12.71667,"Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (22656). Feira de Santana - Bahia.","BRA:Cenargen:CEN:0000042391","Barnebya harleyi W.R.Anderson & B.Gates"
"87",NA,"Universidade Federal de Sergipe, UFS","ASE","7603","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"1518","E. Melo; C. Correia; R. Ribeiro; Nascimento, N",1996,3,30,"Brazil","Bahia","Itatim","Morro das Tocas, Na base do inselberg: 300 - 360m de altitude.",-39,-12,"Árvore. 5. m. Muito ramificada. Flor com pétalas amarelas, com um apétala modificada. Glândulas amarelas muito desenvolvidas, anteras amarelas.; Árvore. 5. m. Muito ramificada. Flor com pétalas amarelas, com um apétala modificada. Glâ","BRA:UFS:ASE:0000007603","Barnebya harleyi W.R.Anderson & B.Gates"
"94",NA,"Instituto de Botânica, IBT","SP","330293","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Mamede, MCH","1999-01-01T00:00:00.000+0000",NA,"690","Rodal, MJN; Gomes, APS",1996,4,12,"Brazil","Pernambuco","Buíque","Caminho para o Breu",-37.154167,-8.6175,NA,"BRA:IBt:SP:0000330293","Barnebya harleyi W.R.Anderson & B.Gates"
"96",NA,"UEFS","HUEFS","23069","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A.Amorim","1999-01-01T00:00:00.000+0000",NA,"1597","Melo, E.",1996,5,26,"Brazil","Bahia","Itatim","Morro do Agenor ou da madeira.",-39.7,-12.716667,NA,"BRA:UEFS:HUEFS:0000023069","Barnebya harleyi W.R.Anderson & B.Gates"
"97",NA,"Universidade Federal do Ceará, UFC","EAC","31887","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Amorim, A.","1999-01-01T00:00:00.000+0000",NA,"s.n.","Melo, E.",1996,5,26,"Brazil","Bahia","Itatim","Morro do Agenor ou da Madeira",-39.7,-12.716667,"Arbusto 2,5m de altura, folha convoluta, levemente discolor, fruto imaturo com ala verde-amarelada, orla interna da mata da base do inselberg.","BRA:UFC:EAC:0000031887","Barnebya harleyi W.R.Anderson & B.Gates"
"98",NA,"IPA","IPA","83393","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Cano, O.; Klayton","2009-02-03T00:00:00.000+0000",NA,"120","Silva, M.A.P.",1996,6,26,"Brazil","Ceará","Missão Velha","Cachoeira de Missão Velha",0,0,"Arbusto ca. 3m de altura. Frutos verde-claros.","BRA:IPA:IPA:0000083393","Barnebya harleyi W.R.Anderson & B.Gates"
"99",NA,"Instituto de Botânica, IBT","SP","330271","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Mamede, MCH","1999-01-01T00:00:00.000+0000",NA,"662","Rodal, MJN; Pimentel, DS; Nascimento, LM",1996,8,30,"Brazil","Pernambuco","Floresta","Reserva Biológica de Serra Negra, Trilha da mata",-37.154167,-8.625,NA,"BRA:IBt:SP:0000330271","Barnebya harleyi W.R.Anderson & B.Gates"
"101",NA,"Instituto de Botânica, IBT","SP","330325","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Mamede, MCH","1999-01-01T00:00:00.000+0000",NA,"618","Rodal, MJN; Tamashiro, JY",1995,7,20,"Brazil","Pernambuco","Floresta","Reserva Biológica de Serra Negra, Inajá",0,0,NA,"BRA:IBt:SP:0000330325","Barnebya harleyi W.R.Anderson & B.Gates"
"103",NA,"NY","NY","584327","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","W. R. Anderson","1997-01-01T00:00:00.000+0000",NA,"238","M. C. TschÃ¡",1995,9,15,"Brazil","Pernambuco",NA,"Reserva BiolÃ³gica de Serra Negra",-38.5708,-8.6,NA,"7372bcf9-5ae1-4a3a-8bdd-bc08fc8b70c9","Barnebya harleyi W.R.Anderson & B.Gates"
"105",NA,"IPA","IPA","55846","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Costa; Silva, M.B.","2004-07-27T00:00:00.000+0000",NA,"s.n.","Ferreira, C.; Ferraz, E.B.; Ferraz, E.B.",1995,9,21,"Brazil","Pernambuco","Floresta","subida da Serra Negra.",0,0,"Árvore ca. 6m. Frequência relativa baixa.","BRA:IPA:IPA:0000055846","Barnebya harleyi W.R.Anderson & B.Gates"
"106",NA,"UEFS","HUEFS","22110","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A.Amorim","1999-01-01T00:00:00.000+0000",NA,"1445","França, F.",1995,11,25,"Brazil","Bahia","Itatim","Morro das Tocas.",-39.7,-12.716667,"Interior da Mata.","BRA:UEFS:HUEFS:0000022110","Barnebya harleyi W.R.Anderson & B.Gates"
"107",NA,"UEFS","HUEFS","24868","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A.Amorim","1999-01-01T00:00:00.000+0000",NA,"1433","Melo, E.",1995,12,17,"Brazil","Bahia","Itatim","Morro do Agenor ou da Madeira.",-39.7,-12.716667,NA,"BRA:UEFS:HUEFS:0000024868","Barnebya harleyi W.R.Anderson & B.Gates"
"108",NA,"Instituto de Botânica, IBT","SP","276278","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Almeida, RF","2017-12-12T00:00:00.000+0000",NA,"s.n.","Pequeno, PHA; et al.",1990,2,13,"Brazil","Minas Gerais","Manga","Gleba A, DIJ",0,0,"Árvore, flores amarelas","BRA:IBt:SP:0000276278","Barnebya harleyi W.R.Anderson & B.Gates"
"109",NA,"UEFS","HUEFS","10305","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"2850","Mattos-Silva, L.A.",1989,5,23,"Brazil","Bahia","Maracás",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000010305","Barnebya harleyi W.R.Anderson & B.Gates"
"111",NA,"UFRPE","PEUFR","11198","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A.M. Amorim","1999-01-01T00:00:00.000+0000",NA,"429","A.P. de Araújo",1985,4,21,"Brazil","Bahia","Itaberaba",NA,-40.15,-12.466667,"Árvore de 5m de altura, 15cm de diâmetro com frutos amarelos, ocorrência fraca em Estepe Arbórea Densa com palmeiras - Edp.","BRA:UFRPE:PEUFR:0000011198","Barnebya harleyi W.R.Anderson & B.Gates"
"115","2014-07-22T16:49:30.000+0000","JBRJ","RB","RB00210909","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","ANDRE AMORIM","1999-01-01T00:00:00.000+0000",NA,"60","L.P. GONZAGA",1985,8,14,"Brazil","Bahia","Canudos","(EX-COCOROBÓ, MUN DE EUCLIDES DA CUNHA), TOCA VELHA, CA. 10 KM AO SUL DE CANUDOS.",NA,NA,"ARVORETA 3M, TOMBADA Á MARGEM DE LEITO SECO DE RIACHO. FRUTIFICADA. FRUTOS VERDE-CLARO","urn:catalog:JBRJ:RB:210909","Barnebya harleyi W.R.Anderson & B.Gates"
"116","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","149772","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Mamede, M.C.H.","2008-11-01T00:00:00.000+0000",NA,"96","Mike Hopkins",1984,3,30,"Brazil","Bahia",NA,NA,-41.03,-14.85,NA,"urn:catalog:inpa:herbarium:82973","Barnebya harleyi W.R.Anderson & B.Gates"
"117",NA,"IPA","IPA","43410","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Cano, O.","2010-04-13T00:00:00.000+0000",NA,"s.n.","Ataíde, M.; et al.; et al.",1983,10,7,"Brazil","Pernambuco",NA,"Serra Negra",0,0,NA,"BRA:IPA:IPA:0000043410","Barnebya harleyi W.R.Anderson & B.Gates"
"118",NA,"Instituto de Botânica, IBT","SP","192808","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Amorim, AM","1999-01-01T00:00:00.000+0000",NA,"703","Silva, JS",1982,5,27,"Brazil","Bahia","Jeremoabo",NA,0,0,NA,"BRA:IBt:SP:0000192808","Barnebya harleyi W.R.Anderson & B.Gates"
"119",NA,"UFRGS","ICN","081893","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Almeida, RF","2015-01-01T00:00:00.000+0000",NA,"436","Bautista, HP",1981,5,13,"Brazil","Ba","Cícero Dantas","no povoado de Duas Serras",0,0,"Flores amarelas frutificação abundante. Muito rara.; Árvore isolada de tronco linheiro. Floresta Estacional Decidual.","BRA:UFRGS:ICN:0000081893","Barnebya harleyi W.R.Anderson & B.Gates"
"120","2014-07-22T16:51:38.000+0000","JBRJ","RB","RB00212223","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","E. P. Queiroz",NA,NA,"436","H.P. Bautista",1981,5,13,"Brazil","Bahia","Cícero Dantas","No povoado de 2 serras. Floresta Estacional Decidual.",NA,NA,"Árvore isolada de tronco linheiro, flores amarelas, frutificação abundate. Muito rara.","urn:catalog:JBRJ:RB:212223","Barnebya harleyi W.R.Anderson & B.Gates"
"123",NA,"Instituto de Botânica, IBT","SP","476096","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Mamede, MCH","2016-05-01T00:00:00.000+0000",NA,"127","Salgado, OA",1980,3,14,"Brazil","Ceará","Araripe",NA,0,0,NA,"BRA:IBt:SP:0000476096","Barnebya harleyi W.R.Anderson & B.Gates"
"124",NA,"IMA","MAC","1934","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","M.Ataíde","1980-01-01T00:00:00.000+0000",NA,"120","S.J.Filho",1980,6,2,"Brazil","Piauí","Inhuma",NA,-41.616667,-6.75,"Árvore ca. de 7m de alt., 0,25m de diâmetro, caule cinza claro, folhas verdes. Frutos verdes.","BRA:IMA:MAC:0000001934","Barnebya harleyi W.R.Anderson & B.Gates"
"125",NA,"Instituto de Botânica, IBT","SP","153584","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Amorim, AM","1999-01-01T00:00:00.000+0000",NA,"609","Silva, JS",1978,5,22,"Brazil","Bahia","Jeremoabo","Ca. 12 km de jeremoabo",-38.15,-10,NA,"BRA:IBt:SP:0000153584","Barnebya harleyi W.R.Anderson & B.Gates"
"126","2007-04-26T15:23:54.000+0000","K","Herbarium","K000427477","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,"ISOTYPE","16750","Renvoize, S.A.; Erskine, C.M.; Pinheiro, R.; Brighton, C.A.; Harley, R.M.",1974,3,5,"Brazil",NA,NA,"Serra do Curral Feio  3 km. N.W. of Lagoinha (5.5 km. S.W. of Delfino) on the side road to Minas do Mimoso.",-41.27,-10.45,"Sheet 2","http://specimens.kew.org/herbarium/K000427477","Barnebya harleyi W.R.Anderson & B.Gates"
"127",NA,"MBM","MBM","216581","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,"ISOTYPE","16750","Harley, RM",1974,3,5,"Brazil","Bahia",NA,"Serra do Curral Feio, 3 km NW of Lagoinha (5.5 km SW of Delfino) on the side road to Minas do Mimoso.",-41.266667,-10.45,"Woody climber to 8m. Leaves coriaceous, dark green above, paler beneath. Flowers, incluing sepal-glads, petals and stamens bright yellow. Cut over woodland, and by cultivation near river; Woody climber to 8m. Leaves coriaceous, dark","BRA:MBM:MBM:0000216581","Barnebya harleyi W.R.Anderson & B.Gates"
"133",NA,"IPA","IPA","42888","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","André","1999-01-01T00:00:00.000+0000",NA,"74-7999","Andrade-Lima",1974,9,NA,"Brazil",NA,NA,"Nordeste - Excursão Academia Brasileira de Ciências.",0,0,NA,"BRA:IPA:IPA:0000042888","Barnebya harleyi W.R.Anderson & B.Gates"
"134",NA,"UFRPE","PEUFR","16187","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A.Amorim",NA,NA,"13122","D.P. Lima",1973,4,12,"Brazil","Bahia","Campo Formoso",NA,NA,NA,"Árvore mais ou menos 5m de altura por 5cm de diâmetro; flores amarelas.","BRA:UFRPE:PEUFR:0000016187","Barnebya harleyi W.R.Anderson & B.Gates"
"135",NA,"IPA","IPA","19619","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","André","1999-01-01T00:00:00.000+0000",NA,"733","Academia Brasileira de Ciências",1971,5,13,"Brazil","Pernambuco",NA,"entre Bom Nome e São José do Belmonte.",0,0,"Árvore 4-5m, com frutos.","BRA:IPA:IPA:0000019619","Barnebya harleyi W.R.Anderson & B.Gates"
"137",NA,"IPA","IPA","74058","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Amorim, A.M.A.","2011-10-11T00:00:00.000+0000",NA,"1271","Tavares, S.",1968,9,6,"Brazil","Pernambuco","São José do Belmonte",NA,0,0,"Arbusto com frutos alados","BRA:IPA:IPA:0000074058","Barnebya harleyi W.R.Anderson & B.Gates"
"139",NA,"UEFS","HUEFS","137761","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"64-4250","Lima, A.",1964,6,7,"Brazil","Pernambuco","Buíque","Vale do Catimbau, Brejo São José.",NA,NA,NA,"BRA:UEFS:HUEFS:0000137761","Barnebya harleyi W.R.Anderson & B.Gates"
"141",NA,"IPA","IPA","11039","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","André","1999-01-01T00:00:00.000+0000",NA,"56-2617","Andrade-Lima",1956,11,2,"Brazil","Pernambuco",NA,"margem da estrada entre Belo Jardim e Brejo da Madre de Deus.",0,0,"Árvore pequena, 2-3m. Frutos.","BRA:IPA:IPA:0000011039","Barnebya harleyi W.R.Anderson & B.Gates"
"142",NA,"IPA","IPA","8138","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","André","1999-01-01T00:00:00.000+0000",NA,"2110","Andrade-Lima",1955,8,31,"Brazil","Pernambuco","Buíque","Margem da estrada para Tupanatinga.",0,0,"Árvore pequena. Frutos.","BRA:IPA:IPA:0000008138","Barnebya harleyi W.R.Anderson & B.Gates"
"143",NA,"IPA","IPA","5268","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","André","1999-01-01T00:00:00.000+0000",NA,"52-1051","Andrade-Lima; Magalhães, M.; Magalhães, M.",1952,6,20,"Brazil","Pernambuco",NA,"Maniçobal. Fazenda.",0,0,"Árvore, pequenos frutos.","BRA:IPA:IPA:0000005268","Barnebya harleyi W.R.Anderson & B.Gates"
"144",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","121109","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","P. D. Carvalho",NA,NA,"3901","E. de Melo",NA,NA,NA,"Brazil","Bahia","ITABERABA","Fazenda Itaberaba. Morro de Itiberaba. Sítio com pinturas.",-40.081667,-12.501389,"Ambiente: Vegetação de base de Inselberg. Habito: Árvore, ca. 5m.","BRA:CEPLAC:CEPEC:0000121109","Barnebya harleyi W.R.Anderson & B.Gates"
"145",NA,"MBM","MBM","146657","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","Anderson, WR",NA,NA,"2850","Mattos Silva, LA; et al.",NA,NA,NA,"Brazil","Bahia","Maracás","Rodovia Maracás - Marcionílio Dias",0,0,NA,"BRA:MBM:MBM:0000146657","Barnebya harleyi W.R.Anderson & B.Gates"
"146",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","26489","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A. M. Amorim",NA,NA,"436","H. P. Bautista",NA,NA,NA,"Brazil","Bahia","CÍCERO DANTAS","Povoado de Duas Serras.",NA,NA,"Ambiente: Mata estacional decidual. Habito: Árvore","BRA:CEPLAC:CEPEC:0000026489","Barnebya harleyi W.R.Anderson & B.Gates"
"148",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","121082","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","P. D. Carvalho",NA,NA,"578","D. Cardoso",NA,NA,NA,"Brazil","Bahia","PALMEIRAS","Estrada de Mucugê para Palmeiras.",-41.5,-12.75,"Ambiente: Sem informação. Habito: Árvore, ca. 7m.","BRA:CEPLAC:CEPEC:0000121082","Barnebya harleyi W.R.Anderson & B.Gates"
"149","2016-02-17T00:00:00.000+0000","K","Herbarium","K001227953","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"238","Tschá, M.C.",NA,NA,NA,"Brazil",NA,"Inajá","Reserva Biológica de Serra Negra.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001227953","Barnebya harleyi W.R.Anderson & B.Gates"
"150","2016-02-17T00:00:00.000+0000","K","Herbarium","K001227952","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"728","Groppo, M.",NA,NA,NA,"Brazil",NA,NA,"Entre Bom Jesus da Lapa e Riacho de Santana, rodovia BA-430.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001227952","Barnebya harleyi W.R.Anderson & B.Gates"
"151",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","72812","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","P. D. Carvalho",NA,NA,"1597","E. de Melo",NA,NA,NA,"Brazil","Bahia","itatim","Morro do Agenor.",-39.7,-12.716667,"Ambiente: Mata. Orla inteira da mata da base do inselberg. Habito: Arbusto, 2,5m.","BRA:CEPLAC:CEPEC:0000072812","Barnebya harleyi W.R.Anderson & B.Gates"
"152",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","104757","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","A. M. Amorim",NA,NA,"289","D. L. Santana",NA,NA,NA,"Brazil","Bahia","LENÇÓIS","Chapada Diamantina, Lençóis/Wagner, Assentamento Rio Branco, área de cultivo coletivo.",-41.159167,-12.344444,"Ambiente: Mata Estacional Semidecidual. Habito: Árvore, 10 a 12m.","BRA:CEPLAC:CEPEC:0000104757","Barnebya harleyi W.R.Anderson & B.Gates"
"153",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","32859","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","B. Gates",NA,NA,"16750","R. M. Harley",NA,NA,NA,"Brazil","Bahia","SENTO SÉ","3Km ao NW de Lagoinha (5.5Km ao SW Delfino), Rod. p/ Minas do Mimoso.",-41.266667,-10.45,"Ambiente: Caatinga. Habito: Trepadeira, 8m.","BRA:CEPLAC:CEPEC:0000032859","Barnebya harleyi W.R.Anderson & B.Gates"
"155",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","100778","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","M. L. Guedes",NA,NA,"10372","M. L. Guedes",NA,NA,NA,"Brazil","Bahia","BOM JESUS DA LAPA","Médio São Francisco. Estrada para Ibotirama - torre de alta tensão.",-43.1875,-12.772778,"Ambiente: Caatinga arbórea: Mata seca. Habito: Árvore, ca. 12m.","BRA:CEPLAC:CEPEC:0000100778","Barnebya harleyi W.R.Anderson & B.Gates"
"156",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","130877","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","J. G. de C.-Sobrinho",NA,NA,"2352","J. G. de C.-Sobrinho",NA,NA,NA,"Brazil","Pernambuco","FLORESTA","Reserva Biológica Serra Negra.",-38.006389,-8.658333,"Ambiente: Sem informação. Habito: Árvore, ca. 7m.","BRA:CEPLAC:CEPEC:0000130877","Barnebya harleyi W.R.Anderson & B.Gates"
"157","2016-02-17T00:00:00.000+0000","K","Herbarium","K001227954","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"618","Rodal, M.J.N.",NA,NA,NA,"Brazil",NA,"Inajá","Reserva Biológica de Serra Negra.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001227954","Barnebya harleyi W.R.Anderson & B.Gates"
"158",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","113622","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","P. D. Carvalho",NA,NA,"298","P. D. Carvalho",NA,NA,NA,"Brazil","Bahia","PALMEIRAS","Estrada Palmeiras/Guiné.",-41.575556,-12.5425,"Ambiente: Na beira de Rio. Habito: Árvore, ca. 6m.","BRA:CEPLAC:CEPEC:0000113622","Barnebya harleyi W.R.Anderson & B.Gates"
"159",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","97958","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates","R. M. Harley",NA,NA,"54284","R. M. Harley",NA,NA,NA,"Brazil","Sergipe","CANINDÉ DO SÃO FRANCISCO","Fazenda Xingó, perto de Xingozinho, 3Km da divisa com a Bahia.",-38.0175,-9.563333,"Ambiente: Caatinga. Afloramento de arenito metamórfico. Solo arenoso e pedregoso. Habito: Árvore, até 10m.","BRA:CEPLAC:CEPEC:0000097958","Barnebya harleyi W.R.Anderson & B.Gates"
"160","2016-02-17T00:00:00.000+0000","K","Herbarium","K001227955","Barnebya harleyi W.R.Anderson & B.Gates","Malpighiaceae","Barnebya","harleyi","W.R.Anderson & B.Gates",NA,NA,NA,"436","Bautista, H.P.",NA,NA,NA,"Brazil",NA,"Cícero Dantas","Povoado de Duas Serras.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001227955","Barnebya harleyi W.R.Anderson & B.Gates"
